"stockcode","tradingdate","openprice","closeprice","highestprice","lowestprice","totalvol"
"MSN","2019-12-31","46217.26694151181050000000000","45731.62140447315750000000000","46379.14878719136150000000000","45245.97586743450450000000000","695750"
"MSN","2020-01-02","46055.38509583225950000000000","46136.32601867203500000000000","46460.08971003113700000000000","45569.73955879360650000000000","518870"
"MSN","2020-01-03","46298.20786435158600000000000","46541.03063287091250000000000","46702.91247855046350000000000","45974.44417299248400000000000","777690"
"MSN","2020-01-06","46541.03063287091250000000000","45812.56232731293300000000000","46541.03063287091250000000000","45812.56232731293300000000000","582020"
"MSN","2020-01-07","45974.44417299248400000000000","45974.44417299248400000000000","46379.14878719136150000000000","45893.50325015270850000000000","319680"
"MSN","2020-01-08","45488.79863595383100000000000","45326.91679027428000000000000","45731.62140447315750000000000","45003.15309891517800000000000","737690"
"MSN","2020-01-09","45812.56232731293300000000000","46136.32601867203500000000000","46298.20786435158600000000000","45731.62140447315750000000000","505680"
"MSN","2020-01-10","46136.32601867203500000000000","45731.62140447315750000000000","46702.91247855046350000000000","45731.62140447315750000000000","524930"
"MSN","2020-01-13","45812.56232731293300000000000","46136.32601867203500000000000","46217.26694151181050000000000","45650.68048163338200000000000","413810"
"MSN","2020-01-14","46136.32601867203500000000000","45812.56232731293300000000000","46379.14878719136150000000000","45812.56232731293300000000000","349410"
"MSN","2020-01-15","46136.32601867203500000000000","45731.62140447315750000000000","46136.32601867203500000000000","45326.91679027428000000000000","373290"
"MSN","2020-01-16","45731.62140447315750000000000","45488.79863595383100000000000","46055.38509583225950000000000","45488.79863595383100000000000","290210"
"MSN","2020-01-17","45407.85771311405550000000000","44517.50756187652500000000000","45650.68048163338200000000000","44517.50756187652500000000000","496940"
"MSN","2020-01-20","44517.50756187652500000000000","43950.92110199809650000000000","44598.44848471630050000000000","42898.68910508101500000000000","541490"
"MSN","2020-01-21","43950.92110199809650000000000","44112.80294767764750000000000","44436.56663903674950000000000","43789.03925631854550000000000","369330"
"MSN","2020-01-22","43869.98017915832100000000000","43222.45279644011700000000000","44193.74387051742300000000000","43141.51187360034150000000000","540210"
"MSN","2020-01-30","42898.68910508101500000000000","40551.40234272752550000000000","42898.68910508101500000000000","40470.46141988775000000000000","1591110"
"MSN","2020-01-31","40470.46141988775000000000000","40551.40234272752550000000000","41846.45710816393350000000000","40470.46141988775000000000000","791350"
"MSN","2020-02-03","37799.41096617515850000000000","40470.46141988775000000000000","40470.46141988775000000000000","37718.47004333538300000000000","1290570"
"MSN","2020-02-04","40551.40234272752550000000000","40470.46141988775000000000000","41279.87064828550500000000000","40065.75680568887250000000000","744900"
"MSN","2020-02-05","40875.16603408662750000000000","40470.46141988775000000000000","40875.16603408662750000000000","39822.93403716954600000000000","750710"
"MSN","2020-02-06","40429.99095846786225000000000","40389.52049704797450000000000","40429.99095846786225000000000","38446.93834889336250000000000","2389970"
"MSN","2020-02-07","40308.57957420819900000000000","40389.52049704797450000000000","40389.52049704797450000000000","39499.17034581044400000000000","932290"
"MSN","2020-02-10","40389.52049704797450000000000","40389.52049704797450000000000","40389.52049704797450000000000","39499.17034581044400000000000","600280"
"MSN","2020-02-11","39822.93403716954600000000000","40389.52049704797450000000000","41846.45710816393350000000000","39822.93403716954600000000000","2081860"
"MSN","2020-02-12","40470.46141988775000000000000","40875.16603408662750000000000","41037.04787976617850000000000","40470.46141988775000000000000","804720"
"MSN","2020-02-13","41037.04787976617850000000000","40632.34326556730100000000000","41198.92972544572950000000000","40551.40234272752550000000000","547970"
"MSN","2020-02-14","40632.34326556730100000000000","40308.57957420819900000000000","40632.34326556730100000000000","40025.28634426898475000000000","1120310"
"MSN","2020-02-17","40308.57957420819900000000000","40227.63865136842350000000000","40308.57957420819900000000000","39620.58173007010725000000000","1492320"
"MSN","2020-02-18","39822.93403716954600000000000","40227.63865136842350000000000","40227.63865136842350000000000","39822.93403716954600000000000","591220"
"MSN","2020-02-19","40146.69772852864800000000000","40794.22511124685200000000000","41846.45710816393350000000000","40146.69772852864800000000000","1818680"
"MSN","2020-02-20","41198.92972544572950000000000","41360.81157112528050000000000","41603.63433964460700000000000","40794.22511124685200000000000","1365480"
"MSN","2020-02-21","41684.57526248438250000000000","42898.68910508101500000000000","43708.09833347877000000000000","41684.57526248438250000000000","2061050"
"MSN","2020-02-24","41765.51618532415800000000000","41360.81157112528050000000000","42493.98449088213750000000000","41279.87064828550500000000000","1429040"
"MSN","2020-02-25","40875.16603408662750000000000","40956.10695692640300000000000","41522.69341680483150000000000","40308.57957420819900000000000","896710"
"MSN","2020-02-26","40308.57957420819900000000000","40268.10911278831125000000000","40713.28418840707650000000000","39661.05219148999500000000000","1252450"
"MSN","2020-02-27","39822.93403716954600000000000","40227.63865136842350000000000","40308.57957420819900000000000","39499.17034581044400000000000","1642080"
"MSN","2020-02-28","40227.63865136842350000000000","39661.05219148999500000000000","40227.63865136842350000000000","38608.82019457291350000000000","2255610"
"MSN","2020-03-02","39134.93619303145425000000000","39661.05219148999500000000000","39661.05219148999500000000000","38730.23157883257675000000000","1588150"
"MSN","2020-03-03","39822.93403716954600000000000","39661.05219148999500000000000","40308.57957420819900000000000","39256.34757729111750000000000","1225730"
"MSN","2020-03-04","39580.11126865021950000000000","39661.05219148999500000000000","39944.34542142920925000000000","39377.75896155078075000000000","909830"
"MSN","2020-03-05","40025.28634426898475000000000","41198.92972544572950000000000","42089.27987668326000000000000","39782.46357574965825000000000","1780900"
"MSN","2020-03-06","41117.98880260595400000000000","44031.86202483787200000000000","44031.86202483787200000000000","40551.40234272752550000000000","2794380"
"MSN","2020-03-09","42898.68910508101500000000000","42089.27987668326000000000000","45974.44417299248400000000000","41279.87064828550500000000000","4205130"
"MSN","2020-03-10","42817.74818224123950000000000","42413.04356804236200000000000","43546.21648779921900000000000","42089.27987668326000000000000","2386840"
"MSN","2020-03-11","43141.51187360034150000000000","40429.99095846786225000000000","43141.51187360034150000000000","39822.93403716954600000000000","2637580"
"MSN","2020-03-12","38204.11558037403600000000000","40429.99095846786225000000000","40429.99095846786225000000000","37637.52912049560750000000000","4072710"
"MSN","2020-03-13","37637.52912049560750000000000","40349.05003562808675000000000","40429.99095846786225000000000","37637.52912049560750000000000","3783330"
"MSN","2020-03-16","39661.05219148999500000000000","40065.75680568887250000000000","40308.57957420819900000000000","38446.93834889336250000000000","3216820"
"MSN","2020-03-17","38851.64296309224000000000000","40065.75680568887250000000000","40065.75680568887250000000000","38608.82019457291350000000000","3877150"
"MSN","2020-03-18","40065.75680568887250000000000","39984.81588284909700000000000","40227.63865136842350000000000","39499.17034581044400000000000","2170340"
"MSN","2020-03-19","39256.34757729111750000000000","39822.93403716954600000000000","39822.93403716954600000000000","38892.11342451212775000000000","3350310"
"MSN","2020-03-20","39661.05219148999500000000000","39822.93403716954600000000000","39822.93403716954600000000000","38689.76111741268900000000000","4120820"
"MSN","2020-03-23","38932.58388593201550000000000","39822.93403716954600000000000","39822.93403716954600000000000","37556.58819765583200000000000","5025020"
"MSN","2020-03-24","39256.34757729111750000000000","39741.99311432977050000000000","39741.99311432977050000000000","39094.46573161156650000000000","3558350"
"MSN","2020-03-25","39661.05219148999500000000000","39741.99311432977050000000000","40227.63865136842350000000000","39256.34757729111750000000000","2857290"
"MSN","2020-03-26","39661.05219148999500000000000","39661.05219148999500000000000","39822.93403716954600000000000","39296.81803871100525000000000","2763490"
"MSN","2020-03-27","39418.22942297066850000000000","39903.87496000932150000000000","41279.87064828550500000000000","39256.34757729111750000000000","2587920"
"MSN","2020-03-30","39256.34757729111750000000000","39741.99311432977050000000000","39741.99311432977050000000000","39175.40665445134200000000000","1378940"
"MSN","2020-03-31","39741.99311432977050000000000","39661.05219148999500000000000","40389.52049704797450000000000","39013.52480877179100000000000","3667100"
"MSN","2020-04-01","39499.17034581044400000000000","39822.93403716954600000000000","40470.46141988775000000000000","39499.17034581044400000000000","1725880"
"MSN","2020-04-03","40146.69772852864800000000000","42332.10264520258650000000000","42332.10264520258650000000000","40065.75680568887250000000000","1841480"
"MSN","2020-04-06","43141.51187360034150000000000","45245.97586743450450000000000","45245.97586743450450000000000","42979.63002792079050000000000","2556830"
"MSN","2020-04-07","45974.44417299248400000000000","46541.03063287091250000000000","47269.49893842889200000000000","44598.44848471630050000000000","2099700"
"MSN","2020-04-08","45407.85771311405550000000000","47674.20355262776950000000000","47674.20355262776950000000000","44922.21217607540250000000000","1338040"
"MSN","2020-04-09","47755.14447546754500000000000","48078.90816682664700000000000","48321.73093534597350000000000","47026.67616990956550000000000","2047890"
"MSN","2020-04-10","47755.14447546754500000000000","48726.43554954485100000000000","50588.07677485968750000000000","47188.55801558911650000000000","1914340"
"MSN","2020-04-13","48726.43554954485100000000000","47026.67616990956550000000000","49697.72662362215700000000000","47026.67616990956550000000000","2106950"
"MSN","2020-04-14","46945.73524706979000000000000","49373.96293226305500000000000","49373.96293226305500000000000","46298.20786435158600000000000","1449880"
"MSN","2020-04-15","49373.96293226305500000000000","49293.02200942327950000000000","50426.19492918013650000000000","49131.14016374372850000000000","1106350"
"MSN","2020-04-16","48240.79001250619800000000000","49212.08108658350400000000000","49535.84477794260600000000000","48240.79001250619800000000000","981480"
