date,ticker,shares,mark_price,mark_value
2024-06-25,CTD,2300,67322.63673407557,154842064.48837382
2024-06-25,PVT,7000,21808.0401192735,152656280.8349145
2024-06-26,CTD,2300,67786.29125703752,155908469.8911863
2024-06-26,PVT,7000,22032.8652751423,154230056.9259961
2024-06-27,CTD,2300,67415.36763866796,155055345.56893632
2024-06-27,PVT,7000,21808.0401192735,152656280.8349145
2024-06-28,CTD,2300,65004.36411926581,149510037.47431135
2024-06-28,PVT,7000,21433.331526158836,150033320.68311185
2024-08-22,FRT,1000,150400.0,150400000.0
2024-08-23,FRT,1000,148640.0,148640000.0
2024-08-26,FRT,1000,146320.0,146320000.0
2024-08-26,KOS,3900,39850.0,155415000.0
2024-08-27,FRT,1000,143360.0,143360000.0
2024-08-27,KOS,3900,39900.0,155610000.0
2024-08-28,KOS,3900,39900.0,155610000.0
2024-08-29,KOS,3900,39950.0,155805000.0
2024-08-30,KOS,3900,40000.0,156000000.0
2024-09-04,KOS,3900,40050.0,156195000.0
2024-09-05,KOS,3900,39750.0,155025000.0
2024-09-06,KOS,3900,39800.0,155220000.0
2024-09-09,KOS,3900,39850.0,155415000.0
2024-09-10,KOS,3900,39850.0,155415000.0
2024-12-06,BMP,1300,116599.91948380352,151579895.32894456
2024-12-06,FRT,1000,145200.0,145200000.0
2024-12-06,SIP,2100,70254.25296656936,147533931.22979566
2024-12-09,BMP,1300,115586.80801909433,150262850.42482263
2024-12-09,FRT,1000,145520.0,145520000.0
2024-12-09,SIP,2100,70254.25296656936,147533931.22979566
2024-12-10,BMP,1300,116047.31323032577,150861507.1994235
2024-12-10,FRT,1000,145520.0,145520000.0
2024-12-10,SIP,2100,69919.7089048238,146831388.70013
2024-12-11,BMP,1300,115402.60593460174,150023387.71498227
2024-12-11,FRT,1000,145200.0,145200000.0
2024-12-11,SIP,2100,70254.25296656936,147533931.22979566
2024-12-12,BMP,1300,116784.1215682961,151819358.03878492
2024-12-12,FRT,1000,146000.0,146000000.0
2024-12-12,SIP,2100,70677.47135793412,148422689.85166165
2024-12-13,BMP,1300,115678.90906134062,150382581.7797428
2024-12-13,FRT,1000,145520.0,145520000.0
2024-12-13,SIP,2100,69746.39089693139,146467420.88355592
2024-12-16,BMP,1300,114205.29238539997,148466880.10101995
2024-12-16,FRT,1000,148800.0,148800000.0
2024-12-16,SIP,2100,71693.19549720982,150555710.5441406
2024-12-17,BMP,1300,112363.27154047416,146072253.0026164
2024-12-17,FRT,1000,148480.0,148480000.0
2024-12-17,SIP,2100,71523.90814066387,150200207.09539413
2024-12-18,FRT,1000,148720.0,148720000.0
2024-12-18,SIP,2100,70846.75871448008,148778193.30040815
2024-12-19,FRT,1000,147360.0,147360000.0
2024-12-19,SIP,2100,70254.25296656924,147533931.2297954
2024-12-20,FRT,1000,147200.0,147200000.0
2024-12-20,SIP,2100,71439.2644623909,150022455.37102088
2025-03-12,VCG,7700,19748.55218855219,152063851.85185185
2025-03-13,VCG,7700,18676.232612703203,143806991.11781466
2025-03-14,VCG,7700,18676.232612703203,143806991.11781466
2025-03-17,VCG,7700,18676.232612703203,143806991.11781466
2025-05-12,GEE,1900,79007.28826455271,150113847.70265016
2025-05-13,GEE,1900,81698.53409351558,155227214.77767962
2025-05-14,GEE,1900,83428.62069784885,158514379.3259128
2025-05-15,GEE,1900,83813.08438770068,159244860.3366313
2025-05-16,GEE,1900,89676.15565794121,170384695.7500883
2025-05-16,VIC,3900,40000.0,156000000.0
2025-05-19,GEE,1900,95923.69061803358,182255012.1742638
2025-05-19,VIC,3900,42800.0,166920000.0
2025-05-20,GEE,1900,95058.64731586695,180611429.9001472
2025-05-20,VIC,3900,45750.0,178425000.0
2025-05-21,GEE,1900,95058.64731586695,180611429.9001472
2025-05-21,VIC,3900,46750.0,182325000.0
2025-05-22,GEE,1900,91310.12633981153,173489240.0456419
2025-05-22,VIC,3900,46250.0,180375000.0
2025-05-23,GEE,1900,97653.77722236686,185542176.72249702
2025-05-23,VIC,3900,46500.0,181350000.0
2025-05-26,GEE,1900,101402.29819842227,192664366.57700232
2025-05-26,VIC,3900,47250.0,184275000.0
2025-05-27,GEE,1900,105727.51470925545,200882277.94758537
2025-05-27,VIC,3900,47250.0,184275000.0
2025-05-28,GEE,1900,99960.55936147788,189925062.78680795
2025-05-28,VIC,3900,48500.0,189150000.0
2025-05-29,GEE,1900,97846.00906729278,185907417.22785628
2025-05-29,VIC,3900,48500.0,189150000.0
2025-05-30,GEE,1900,93905.25624631143,178419986.86799172
2025-05-30,VIC,3900,49150.0,191685000.0
2025-06-02,GEE,1900,94193.60401370031,178967847.6260306
2025-06-02,VIC,3900,49000.0,191100000.0
2025-06-03,GEE,1900,94674.1836260151,179880948.8894287
2025-06-03,VIC,3900,49050.0,191295000.0
2025-06-04,GEE,1900,93713.02440138551,178054746.36263248
2025-06-04,VIC,3900,49050.0,191295000.0
2025-06-05,GEE,1900,92751.86517675592,176228543.83583626
2025-06-05,VIC,3900,49000.0,191100000.0
2025-06-06,GEE,1900,93616.90847892256,177872126.10995287
2025-06-06,VIC,3900,48500.0,189150000.0
2025-06-09,GEE,1900,87561.60536375611,166367050.19113663
2025-06-09,VIC,3900,45150.0,176085000.0
2025-06-10,GEE,1900,93616.90847892256,177872126.10995287
2025-06-10,VIC,3900,45300.0,176670000.0
2025-06-11,GEE,1900,95731.45877310766,181889771.66890454
2025-06-11,VIC,3900,45100.0,175890000.0
2025-06-12,GEE,1900,94481.95178108918,179515708.38406944
2025-06-12,VIC,3900,43400.0,169260000.0
2025-06-13,GEE,1900,90252.85119271897,171480417.26616603
2025-06-13,VIC,3900,42750.0,166725000.0
2025-06-16,GEE,1900,96115.9224629595,182620252.67962304
2025-06-16,VIC,3900,42700.0,166530000.0
2025-06-17,GEE,1900,93616.90847892256,177872126.10995287
2025-06-17,VIC,3900,43850.0,171015000.0
2025-06-18,GEE,1900,92271.28556444112,175315442.57243812
2025-06-18,VIC,3900,44000.0,171600000.0
2025-06-19,GEE,1900,93232.44478907072,177141645.09923437
2025-06-19,VIC,3900,44700.0,174330000.0
2025-06-20,GEE,1900,94674.1836260151,179880948.8894287
2025-06-20,VIC,3900,43400.0,169260000.0
2025-06-23,GEE,1900,95923.69061803358,182255012.1742638
2025-06-23,VIC,3900,46400.0,180960000.0
2025-06-24,GEE,1900,95154.7632383299,180794050.15282682
2025-06-24,VIC,3900,47900.0,186810000.0
2025-06-24,DBC,5600,27652.57641921396,154854427.9475982
2025-06-25,GEE,1900,92751.86517675592,176228543.83583626
2025-06-25,VIC,3900,47900.0,186810000.0
2025-06-25,DBC,5600,27478.66084425035,153880500.72780195
2025-06-26,GEE,1900,93713.02440138551,178054746.36263248
2025-06-26,VIC,3900,47500.0,185250000.0
2025-06-26,DBC,5600,27739.534206695764,155341391.55749628
2025-06-27,GEE,1900,91598.47410720041,174037100.80368078
2025-06-27,VIC,3900,47750.0,186225000.0
2025-06-27,DBC,5600,27826.49199417757,155828355.1673944
2025-06-30,GEE,1900,93616.90847892256,177872126.10995287
2025-06-30,VIC,3900,47800.0,186420000.0
2025-06-30,DBC,5600,29565.647743813668,165567627.36535653
2025-07-01,GEE,1900,94193.60401370031,178967847.6260306
2025-07-01,VIC,3900,47800.0,186420000.0
2025-07-01,DBC,5600,30174.352256186303,168976372.6346433
2025-07-02,GEE,1900,93232.44478907072,177141645.09923437
2025-07-02,VIC,3900,47700.0,186030000.0
2025-07-02,DBC,5600,30087.394468704497,168489409.0247452
2025-07-03,GEE,1900,93328.56071153368,177324265.351914
2025-07-03,VIC,3900,47250.0,184275000.0
2025-07-03,DBC,5600,29826.521106259082,167028518.19505087
2025-07-04,GEE,1900,92751.86517675592,176228543.83583626
2025-07-04,VIC,3900,45950.0,179205000.0
2025-07-04,DBC,5600,30087.394468704497,168489409.0247452
2025-07-04,HPG,6900,23250.0,160425000.0
2025-07-07,GEE,1900,92271.28556444112,175315442.57243812
2025-07-07,VIC,3900,46500.0,181350000.0
2025-07-07,DBC,5600,30217.831149927206,169219854.43959236
2025-07-07,HPG,6900,23600.0,162840000.0
2025-07-08,GEE,1900,91502.35818473744,173854480.55100113
2025-07-08,VIC,3900,46650.0,181935000.0
2025-07-08,DBC,5600,30217.831149927206,169219854.43959236
2025-07-08,HPG,6900,24700.0,170430000.0
2025-07-09,GEE,1900,89868.38750286713,170749936.25544754
2025-07-09,VIC,3900,47500.0,185250000.0
2025-07-09,DBC,5600,29565.647743813668,165567627.36535653
2025-07-09,HPG,6900,24750.0,170775000.0
2025-07-10,GEE,1900,91310.12633981153,173489240.0456419
2025-07-10,VIC,3900,50800.0,198120000.0
2025-07-10,DBC,5600,29174.337700145545,163376291.12081504
2025-07-10,HPG,6900,25150.0,173535000.0
2025-07-11,GEE,1900,90733.43080503377,172393518.52956417
2025-07-11,VIC,3900,54000.0,210600000.0
2025-07-11,DBC,5600,29304.774381368254,164106736.53566223
2025-07-11,HPG,6900,26000.0,179400000.0
2025-07-14,GEE,1900,95154.7632383299,180794050.15282682
2025-07-14,VIC,3900,56500.0,220350000.0
2025-07-14,DBC,5600,29652.605531295474,166054590.97525465
2025-07-14,HPG,6900,25750.0,177675000.0
2025-07-15,GEE,1900,101786.76188827411,193394847.5877208
2025-07-15,VIC,3900,55800.0,217620000.0
2025-07-15,DBC,5600,29217.816593886448,163619772.9257641
2025-07-15,HPG,6900,25500.0,175950000.0
2025-07-16,GEE,1900,108899.34015053311,206908746.28601292
2025-07-16,VIC,3900,58700.0,228930000.0
2025-07-16,DBC,5600,29217.816593886448,163619772.9257641
2025-07-16,HPG,6900,26100.0,180090000.0
2025-07-17,GEE,1900,116492.49802510692,221335746.24770314
2025-07-17,VIC,3900,61000.0,237900000.0
2025-07-17,DBC,5600,29565.647743813668,165567627.36535653
2025-07-17,HPG,6900,26000.0,179400000.0
2025-07-18,GEE,1900,120529.36676855122,229005796.8602473
2025-07-18,VIC,3900,59500.0,232050000.0
2025-07-18,DBC,5600,29304.774381368254,164106736.53566223
2025-07-18,HPG,6900,25900.0,178710000.0
2025-07-21,GEE,1900,112455.62928166262,213665695.635159
2025-07-21,VIC,3900,56000.0,218400000.0
2025-07-21,DBC,5600,28609.112081513813,160211027.65647736
2025-07-21,HPG,6900,26200.0,180780000.0
2025-07-22,GEE,1900,117357.54132727355,222979328.52181974
2025-07-22,VIC,3900,58750.0,229125000.0
2025-07-22,DBC,5600,29435.21106259096,164837181.95050937
2025-07-22,HPG,6900,26450.0,182505000.0
2025-07-23,GEE,1900,113128.44073890333,214944037.40391633
2025-07-23,VIC,3900,57500.0,224250000.0
2025-07-23,DBC,5600,30043.915574963594,168245927.21979612
2025-07-23,HPG,6900,26400.0,182160000.0
2025-07-24,GEE,1900,115146.87511062548,218779062.71018842
2025-07-24,VIC,3900,58000.0,226200000.0
2025-07-24,DBC,5600,29826.521106259082,167028518.19505087
2025-07-24,HPG,6900,26000.0,179400000.0
2025-07-25,GEE,1900,118222.58462944019,224622910.79593635
2025-07-25,VIC,3900,57050.0,222495000.0
2025-07-25,DBC,5600,31174.366812227057,174576454.14847153
2025-07-25,HPG,6900,26050.0,179745000.0
2025-07-28,GEE,1900,123508.96036490296,234667024.69331563
2025-07-28,VIC,3900,57800.0,225420000.0
2025-07-28,DBC,5600,31261.324599708863,175063417.75836962
2025-07-28,HPG,6900,26350.0,181815000.0
2025-07-29,GEE,1900,115242.99103308844,218961682.96286803
2025-07-29,VIC,3900,56600.0,220740000.0
2025-07-29,DBC,5600,29087.379912663742,162889327.51091695
2025-07-29,HPG,6900,25350.0,174915000.0
2025-07-30,GEE,1900,120144.90307869938,228275315.84952882
2025-07-30,VIC,3900,54750.0,213525000.0
2025-07-30,DBC,5600,29696.084425036373,166298072.7802037
2025-07-30,HPG,6900,25400.0,175260000.0
2025-07-31,GEE,1900,122067.22152795857,231927720.90312126
2025-07-31,VIC,3900,52750.0,205725000.0
2025-07-31,DBC,5600,29217.816593886448,163619772.9257641
2025-07-31,HPG,6900,24950.0,172155000.0
2025-08-01,GEE,1900,117261.4254048106,222796708.26914012
2025-08-01,VIC,3900,52000.0,202800000.0
2025-08-01,DBC,5600,29739.563318777276,166541554.58515275
2025-08-01,HPG,6900,25150.0,173535000.0
2025-08-04,GEE,1900,114954.64326569956,218413822.20482916
2025-08-04,VIC,3900,55600.0,216840000.0
2025-08-04,DBC,5600,30000.43668122269,168002445.41484708
2025-08-04,HPG,6900,25300.0,174570000.0
2025-08-05,GEE,1900,114377.9477309218,217318100.68875143
2025-08-05,VIC,3900,58750.0,229125000.0
2025-08-05,DBC,5600,29435.21106259096,164837181.95050937
2025-08-05,HPG,6900,26400.0,182160000.0
2025-08-06,GEE,1900,115339.1069555514,219144303.21554765
2025-08-06,VIC,3900,59250.0,231075000.0
2025-08-06,DBC,5600,29869.999999999985,167271999.9999999
2025-08-06,HPG,6900,27100.0,186990000.0
2025-08-07,GEE,1900,111975.04966934782,212752594.37176085
2025-08-07,VIC,3900,57500.0,224250000.0
2025-08-07,DBC,5600,30250.0,169400000.0
2025-08-07,HPG,6900,28500.0,196650000.0
2025-08-08,GEE,1900,119760.43938884755,227544834.83881032
2025-08-08,VIC,3900,58500.0,228150000.0
2025-08-08,DBC,5600,30950.0,173320000.0
2025-08-08,HPG,6900,28000.0,193200000.0
2025-08-11,GEE,1900,127834.17687573614,242884936.06389868
2025-08-11,VIC,3900,57750.0,225225000.0
2025-08-11,DBC,5600,31000.0,173600000.0
2025-08-11,HPG,6900,28150.0,194235000.0
2025-08-12,GEE,1900,123989.53997721776,235580125.95671374
2025-08-12,VIC,3900,57750.0,225225000.0
2025-08-12,DBC,5600,31250.0,175000000.0
2025-08-12,HPG,6900,28500.0,196650000.0
2025-08-13,GEE,1900,123028.38075258816,233753923.42991748
2025-08-13,VIC,3900,58000.0,226200000.0
2025-08-13,DBC,5600,30950.0,173320000.0
2025-08-13,HPG,6900,28100.0,193890000.0
2025-08-14,GEE,1900,119568.20754392163,227179594.3334511
2025-08-14,VIC,3900,59100.0,230490000.0
2025-08-14,DBC,5600,31250.0,175000000.0
2025-08-14,HPG,6900,28200.0,194580000.0
2025-08-14,KBC,5300,33550.0,177815000.0
2025-08-15,GEE,1900,121971.10560549561,231745100.65044168
2025-08-15,VIC,3900,59100.0,230490000.0
2025-08-15,DBC,5600,30350.0,169960000.0
2025-08-15,HPG,6900,28000.0,193200000.0
2025-08-15,KBC,5300,32800.0,173840000.0
2025-08-18,GEE,1900,122547.80114027337,232840822.1665194
2025-08-18,VIC,3900,59100.0,230490000.0
2025-08-18,DBC,5600,29450.0,164920000.0
2025-08-18,HPG,6900,28400.0,195960000.0
2025-08-18,KBC,5300,35050.0,185765000.0
2025-08-19,GEE,1900,119472.09162145866,226996974.08077145
2025-08-19,VIC,3900,59100.0,230490000.0
2025-08-19,DBC,5600,29300.0,164080000.0
2025-08-19,HPG,6900,28150.0,194235000.0
2025-08-19,KBC,5300,37500.0,198750000.0
2025-08-20,GEE,1900,127745.50934297773,242716467.7516577
2025-08-20,VIC,3900,62100.0,242190000.0
2025-08-20,DBC,5600,28400.0,159040000.0
2025-08-20,HPG,6900,27400.0,189060000.0
2025-08-20,KBC,5300,40100.0,212530000.0
2025-08-21,GEE,1900,123214.82820976495,234108173.59855342
2025-08-21,VIC,3900,62500.0,243750000.0
2025-08-21,DBC,5600,27450.0,153720000.0
2025-08-21,HPG,6900,27400.0,189060000.0
2025-08-21,KBC,5300,39750.0,210675000.0
2025-08-22,GEE,1900,121047.98071127188,229991163.3514166
2025-08-22,VIC,3900,62050.0,241995000.0
2025-08-22,DBC,5600,27500.0,154000000.0
2025-08-22,HPG,6900,26000.0,179400000.0
2025-08-22,KBC,5300,40800.0,216240000.0
2025-08-25,GEE,1900,114054.97287522607,216704448.46292955
2025-08-25,VIC,3900,65500.0,255450000.0
2025-08-25,DBC,5600,26250.0,147000000.0
2025-08-25,HPG,6900,25950.0,179055000.0
2025-08-25,KBC,5300,38650.0,204845000.0
2025-08-26,GEE,1900,116024.8342374925,220447185.05123574
2025-08-26,VIC,3900,67750.0,264225000.0
2025-08-26,DBC,5600,27450.0,153720000.0
2025-08-26,HPG,6900,27200.0,187680000.0
2025-08-26,KBC,5300,39950.0,211735000.0
2025-08-27,GEE,1900,115236.88969258593,218950090.41591325
2025-08-27,VIC,3900,66000.0,257400000.0
2025-08-27,DBC,5600,27300.0,152880000.0
2025-08-27,HPG,6900,26750.0,184575000.0
2025-08-27,KBC,5300,39300.0,208290000.0
2025-08-28,GEE,1900,115236.88969258593,218950090.41591325
2025-08-28,VIC,3900,65050.005,253695019.5
2025-08-28,DBC,5600,27600.0,154560000.0
2025-08-28,HPG,6900,27100.0,186990000.0
2025-08-28,KBC,5300,40300.0,213590000.0
2025-08-29,GEE,1900,114251.95901145271,217078722.12176016
2025-08-29,VIC,3900,64150.0,250185000.0
2025-08-29,DBC,5600,27750.0,155400000.0
2025-08-29,HPG,6900,27500.0,189750000.0
2025-08-29,KBC,5300,39650.0,210145000.0
2025-09-03,GEE,1900,113759.4936708861,216143037.9746836
2025-09-03,VIC,3900,62500.0,243750000.0
2025-09-03,DBC,5600,28200.0,157920000.0
2025-09-03,HPG,6900,28150.0,194235000.0
2025-09-03,KBC,5300,39600.0,209880000.0
2025-09-04,GEE,1900,114251.95901145271,217078722.12176016
2025-09-04,VIC,3900,62500.0,243750000.0
2025-09-04,DBC,5600,28000.0,156800000.0
2025-09-04,HPG,6900,29850.0,205965000.0
2025-09-04,KBC,5300,40300.0,213590000.0
2025-09-05,GEE,1900,111494.15310427971,211838890.89813146
2025-09-05,VIC,3900,62500.0,243750000.0
2025-09-05,DBC,5600,27750.0,155400000.0
2025-09-05,HPG,6900,28800.0,198720000.0
2025-09-05,KBC,5300,41150.0,218095000.0
2025-09-08,GEE,1900,104008.6799276673,197616491.86256787
2025-09-08,VIC,3900,62500.0,243750000.0
2025-09-08,DBC,5600,26900.0,150640000.0
2025-09-08,HPG,6900,28900.0,199410000.0
2025-09-08,KBC,5300,39000.0,206700000.0
2025-09-09,GEE,1900,102235.80470162751,194248028.93309227
2025-09-09,VIC,3900,64600.0,251940000.0
2025-09-09,DBC,5600,28450.0,159320000.0
2025-09-09,HPG,6900,28850.0,199065000.0
2025-09-09,KBC,5300,38350.0,203255000.0
2025-09-10,GEE,1900,102038.81856540087,193873755.27426165
2025-09-10,VIC,3900,65449.995,255254980.5
2025-09-10,HPG,6900,28850.0,199065000.0
2025-09-10,KBC,5300,37800.0,200340000.0
2025-09-11,GEE,1900,102432.79083785416,194622302.5919229
2025-09-11,VIC,3900,68000.0,265200000.0
2025-09-11,HPG,6900,29150.0,201135000.0
2025-09-11,KBC,5300,38300.0,202990000.0
2025-09-12,GEE,1900,104895.11754068719,199300723.32730567
2025-09-12,VIC,3900,68900.0,268710000.0
2025-09-12,HPG,6900,30000.0,207000000.0
2025-09-12,KBC,5300,38850.0,205905000.0
2025-09-15,GEE,1900,112085.11151295964,212961711.87462333
2025-09-15,VIC,3900,68900.0,268710000.0
2025-09-15,HPG,6900,30350.0,209415000.0
2025-09-15,KBC,5300,39200.0,207760000.0
2025-09-16,VIC,3900,67500.0,263250000.0
2025-09-16,HPG,6900,29950.0,206655000.0
2025-09-16,KBC,5300,38000.0,201400000.0
2025-09-17,VIC,3900,71550.005,279045019.5
2025-09-17,HPG,6900,29200.0,201480000.0
2025-09-17,KBC,5300,36600.0,193980000.0
2025-09-18,VIC,3900,72500.0,282750000.0
2025-09-18,HPG,6900,29150.0,201135000.0
2025-09-18,KBC,5300,36700.0,194510000.0
2025-09-19,VIC,3900,76600.0,298740000.0
2025-09-19,HPG,6900,29250.0,201825000.0
2025-09-19,KBC,5300,36100.0,191330000.0
2025-09-22,VIC,3900,74400.0,290160000.0
2025-09-22,HPG,6900,28400.0,195960000.0
2025-09-22,KBC,5300,36900.0,195570000.0
2025-09-23,VIC,3900,74600.0,290940000.0
2025-09-23,HPG,6900,28650.0,197685000.0
2025-09-23,KBC,5300,36600.0,193980000.0
2025-09-24,VIC,3900,74500.0,290550000.0
2025-09-24,HPG,6900,29050.0,200445000.0
2025-09-24,KBC,5300,37100.0,196630000.0
2025-09-25,VIC,3900,79000.0,308100000.0
2025-09-25,HPG,6900,28800.0,198720000.0
2025-09-25,KBC,5300,36900.0,195570000.0
2025-09-26,VIC,3900,82000.0,319800000.0
2025-09-26,HPG,6900,28550.0,196995000.0
2025-09-26,KBC,5300,37600.0,199280000.0
2025-09-29,VIC,3900,86400.0,336960000.0
2025-09-29,HPG,6900,28600.0,197340000.0
2025-09-29,KBC,5300,37300.0,197690000.0
2025-09-30,VIC,3900,87449.995,341054980.5
2025-09-30,HPG,6900,28150.0,194235000.0
2025-09-30,KBC,5300,36100.0,191330000.0
2025-10-01,VIC,3900,85000.0,331500000.0
2025-10-01,HPG,6900,28300.0,195270000.0
2025-10-01,KBC,5300,36350.0,192655000.0
2025-10-02,VIC,3900,85500.0,333450000.0
2025-10-02,HPG,6900,28100.0,193890000.0
2025-10-02,KBC,5300,35000.0,185500000.0
2025-10-03,VIC,3900,88250.0,344175000.0
2025-10-03,HPG,6900,27650.0,190785000.0
2025-10-03,KBC,5300,34650.0,183645000.0
2025-10-06,VIC,3900,89850.0,350415000.0
2025-10-06,HPG,6900,29200.0,201480000.0
2025-10-06,KBC,5300,36000.0,190800000.0
2025-10-07,VIC,3900,90000.0,351000000.0
2025-10-07,HPG,6900,29000.0,200100000.0
2025-10-07,KBC,5300,35000.0,185500000.0
2025-10-07,HAG,11300,16700.0,188710000.0
2025-10-08,VIC,3900,89050.005,347295019.5
2025-10-08,HPG,6900,29200.0,201480000.0
2025-10-08,KBC,5300,35250.0,186825000.0
2025-10-08,HAG,11300,16750.0,189275000.0
2025-10-09,VIC,3900,89750.0,350025000.0
2025-10-09,HPG,6900,28950.0,199755000.0
2025-10-09,KBC,5300,34950.0,185235000.0
2025-10-09,HAG,11300,17100.0,193230000.0
2025-10-10,VIC,3900,96000.0,374400000.0
2025-10-10,HPG,6900,29600.0,204240000.0
2025-10-10,KBC,5300,35700.0,189210000.0
2025-10-10,HAG,11300,17150.0,193795000.0
2025-10-13,VIC,3900,102699.995,400529980.5
2025-10-13,HPG,6900,29000.0,200100000.0
2025-10-13,KBC,5300,36700.0,194510000.0
2025-10-13,HAG,11300,17150.0,193795000.0
2025-10-13,GEE,1200,142716.44584689575,171259735.0162749
2025-10-14,VIC,3900,105949.995,413204980.5
2025-10-14,HPG,6900,28350.0,195615000.0
2025-10-14,KBC,5300,35500.0,188150000.0
2025-10-14,HAG,11300,16300.0,184190000.0
2025-10-14,GEE,1200,152664.255575648,183197106.69077763
2025-10-15,VIC,3900,104750.0,408525000.0
2025-10-15,HPG,6900,28250.0,194925000.0
2025-10-15,HAG,11300,16300.0,184190000.0
2025-10-15,GEE,1200,163301.50693188672,195961808.31826407
2025-10-16,VIC,3900,106550.005,415545019.5
2025-10-16,HPG,6900,28250.0,194925000.0
2025-10-16,HAG,11300,16300.0,184190000.0
2025-10-16,GEE,1200,174726.69298372517,209672031.5804702
2025-10-17,VIC,3900,102000.0,397800000.0
2025-10-17,HPG,6900,28000.0,193200000.0
2025-10-17,HAG,11300,16200.0,183060000.0
2025-10-17,GEE,1200,179257.38396624476,215108860.7594937
2025-10-20,VIC,3900,97449.995,380054980.5
2025-10-20,HPG,6900,26050.0,179745000.0
2025-10-20,HAG,11300,15300.0,172890000.0
2025-10-20,GEE,1200,166748.76431585295,200098517.17902353
2025-10-21,VIC,3900,101699.995,396629980.5
2025-10-21,GEE,1200,178370.9562025317,214045147.44303805
2025-10-22,VIC,3900,101500.0,395850000.0
2025-10-22,GEE,1200,179060.39783001813,214872477.39602175
2025-10-23,VIC,3900,107500.0,419250000.0
2025-10-23,GEE,1200,179355.8868836649,215227064.26039788
2025-10-24,VIC,3900,109500.0,427050000.0
2025-10-24,GEE,1200,175219.15832429178,210262989.98915014
2025-10-27,VIC,3900,107000.0,417300000.0
2025-10-27,GEE,1200,175219.15832429178,210262989.98915014
2025-10-28,VIC,3900,110050.005,429195019.5
2025-10-28,GEE,1200,177287.52260397834,212745027.124774
2025-10-29,VIC,3900,106000.0,413400000.0
2025-10-29,GEE,1200,178272.45328511155,213926943.94213387
2025-10-30,VIC,3900,102050.005,397995019.5
2025-10-30,GEE,1200,174332.7305605787,209199276.67269444
2025-10-31,VIC,3900,95500.0,372450000.0
2025-10-31,GEE,1200,173544.78601567214,208253743.21880656
2025-11-18,HAG,10200,18850.0,192270000.0
2025-11-19,HAG,10200,17650.0,180030000.0
2025-11-19,ANV,6200,30600.0,189720000.0
2025-11-20,HAG,10200,17700.0,180540000.0
2025-11-20,ANV,6200,30200.0,187240000.0
2025-11-21,HAG,10200,17800.0,181560000.0
2025-11-21,ANV,6200,30400.0,188480000.0
2025-11-24,ANV,6200,30000.0,186000000.0
2025-11-25,ANV,6200,29150.0,180730000.0
2025-12-22,PVD,6800,27900.0,189720000.0
2025-12-23,PVD,6800,27450.0,186660000.0
2025-12-24,PVD,6800,27650.0,188020000.0
2025-12-25,PVD,6800,26500.0,180200000.0
2025-12-26,PVD,6800,27350.0,185980000.0
2025-12-29,PVD,6800,28500.0,193800000.0
2025-12-30,PVD,6800,28450.0,193460000.0
2025-12-30,NT2,7700,24400.0,187880000.0
2025-12-31,PVD,6800,28350.0,192780000.0
2025-12-31,NT2,7700,24350.0,187495000.0
